track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,3e7awlrlDSwF3iM0WBjGMp,Little Mix,2GJLzxAajkFeyDPVH7X4Cs,246240,2016-11-18,0,0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95e-06,0.119,0.823,126.002
4gmmRb6bZJffOOiww1JGTO,No Heart,1URnnhqYAYcrqrcwql10ft,21 Savage,4I3EcXD4e3KcEoDJfFEZ5b,235040,2016-07-15,74,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063
4OZEu0Vwq0RB2LAq14v99n,Middle,540vIaP2JwjQb9dm3aArA4,DJ Snake,55bbXORm6ZrVq52zfZnxBf,220573,2016-08-05,0,0.611,0.7,9,-5.331,1,0.0436,0.0199,0.0,0.0549,0.213,104.981
20ZAJdsKB5IGbGj4ilRt2o,Dile Que Tu Me Quieres,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,2lVfMtUwFK2bM3HNEyaNax,226400,2016-06-06,0,0.721,0.687,1,-6.682,1,0.0782,0.0998,0.0,0.0679,0.825,175.914
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,251466,2015-12-04,78,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995
2XMTqoHHSH0lvuXrvIEdco,Capsize,7xEFii6utZmQ61kX59HmLH,FRENSHIP,5qeKpDQFyotJjLh61pUZQo,237706,2016-09-02,68,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,1C2h7mLntPSeVYciMRTF4a,293826,1982-11-30,85,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046
4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),738wLrAtLtCtFOLvQBXOXp,Major Lazer,2XBnxKeRZi76u2iyGcMych,176561,2015-05-29,0,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
6stYbAJgTszHAHZMPxWWCY,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",0b2GL7Y02vu50qieoQmw1w,IAmChino,3kXkPZnrmBHzUDkhzecE7O,252003,2016-02-22,0,0.761,0.829,0,-3.203,0,0.0681,0.167,0.0,0.189,0.813,92.033
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,1r4hJ1h58CWwUQe3MxPuau,Maluma,3PomvFR694SrCSZzDWMWV7,207306,2015-10-30,75,0.73,0.701,5,-5.885,0,0.106,0.132,0.0,0.151,0.785,175.95
5mey7CLLuFToM2P68Qu1gF,Andas En Mi Cabeza,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,5Ai3DmyYkShDJ5OdvjqT5a,247493,2016-02-19,0,0.68,0.954,9,-1.823,1,0.119,0.0244,0.0,0.112,0.521,104.029
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,4Ky2PpWb26OxNabAMffyBw,237792,2015,71,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838
4h90qkbnW1Qq6pBhoPvwko,Sidewalks,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2ODvWsOgouMbaA5xf0RkJe,231360,2016-11-25,73,0.542,0.72,1,-5.136,0,0.0628,0.147,0.0,0.348,0.623,149.828
5DA77EqppDmCTWGovd4oTP,Sex,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,1iiqWEpPshWspgGBn8ukcp,228361,2016-02-19,0,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42
4qqArAiTPueDxIp7cf87h7,Final Song,0bdfiayQAKewqEvaU6rXCv,MØ,2gcqSlK5xTxcpuLZ1iik3Z,235826,2016-05-13,66,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988
1CnPYaKxTVb4LWOtiGOm0m,All Time Low,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,2e8nzTZ0HtK94IifOWgN7o,217603,2016-06-10,70,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246
0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,261240,2016-11-17,76,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152
4mU5iXHeLgbR94siF7p1sY,Six Feet Under,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2ODvWsOgouMbaA5xf0RkJe,237573,2016-11-25,69,0.772,0.504,6,-8.219,0,0.0761,0.129,0.0,0.125,0.244,140.035
4nMlau89VAjmV7agkl7OY3,Fresh Eyes,2oX42qP5ineK3hrhBECLmj,Andy Grammer,5YpK59N59zCX7Hkc9aBiGv,198001,2016-01-01,0,0.822,0.544,0,-6.797,1,0.0332,0.562,2.4e-05,0.144,0.861,122.047
3dQDid3IUNhZy1OehIfYfE,Vacaciones,3E6xrwgnVfYCrCs0ePERDz,Wisin,6k0mxvr3REgMTOT08V7mFj,238800,2016-09-30,0,0.772,0.909,6,-3.225,0,0.166,0.256,0.0,0.255,0.694,96.031
1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,1TSZDcvlPtAnekTaItI3qO,354320,1975-11-21,2,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105
20dP2DaMHIAmwWAbp7peSr,pick up the phone,50co4Is1HCEo8bhOyUWKpn,Young Thug,42WVQWuf1teDysXiOupIZt,252256,2016-09-16,72,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919
2ANLarE8yHVsLWW21nj79M,You Was Right,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7mgdTKTCdfnLoa1HXHvLYM,163944,2016-05-27,69,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987
40UroIGvsMPLPBYwH8rMNA,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0q4NrXqJnc367PieejuROJ,Vice,3nmzkttUylbyB47ONa0xHF,177094,2016-09-30,0,0.779,0.671,9,-5.829,1,0.0814,0.153,1.12e-05,0.115,0.718,104.953
6O6M7pJLABmfBRoGZMu76Y,Roses (feat. ROZES),69GGBxA162lTqCwzJG5jLp,The Chainsmokers,3ShQFl9FladFKlonwPGZFc,225800,2016-08-10,30,0.716,0.806,4,-7.602,1,0.0466,0.0361,0.00413,0.244,0.347,100.033
27GmP9AWRs744SzKcpJsTZ,Jumpman,3TVXtAsR1Inumwj472S9r4,Drake,1ozpmkWcCHwsQ4QTnxOOdT,205879,2015-09-20,72,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079
6fxVffaTuwjgEk5h9QyRjy,Photograph,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,258986,2013,66,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,5amj9zNeZ3B2EdpBgXrOZ0,202746,2016-03-25,78,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7Kmmw7Z5D2UD5MVwdm10sT,239600,2011-05-23,84,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,7fZH0aUAjY3ay25obOUf2a,205680,2015-11-13,0,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
1rIKgCH4H52lrvDcz50hS8,Lush Life,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,201122,2017-03-17,78,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023
2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,3TVXtAsR1Inumwj472S9r4,Drake,3hARKC8cinq3mZLLAEaBh9,267066,2016-05-06,0,0.903,0.62,2,-8.094,1,0.0587,0.00347,0.000119,0.0504,0.539,134.96
3kxfsdsCpFgN412fpnW85Y,Redbone,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,4xnq1L6P551Qcb9gBXNMK7,326933,2016-12-02,0,0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033
0gb1J5UrTpzaU1s3nupgCd,No Money,4sTQVOfp9vEMCemLw50sbu,Galantis,2f7kOrpFos0njurSOi2zqL,189126,2016-04-01,68,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01
5b88tNINg4Q4nrRbrCXUmg,"Happy - From ""Despicable Me 2""",2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,2lkQd5T32QHDOfFkEIPJKz,232720,2014-03-03,2,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019
4sPmO7WMQUAf45kwMOtONw,Hello,4dpARuHxo51G3z768sgnrY,Adele,0K4pIOOsfJ9lK8OjrZfXzd,295493,2016-06-24,0,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966
5nA67Y0XX9JipZwYxX7Gl7,This Town,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,143gTr5lD4xuFizXLs64P2,232600,2016-09-29,0,0.687,0.409,9,-7.751,1,0.0311,0.71,0.0,0.126,0.16,111.861
12REd1n8PeiHHWOh066tpr,Never Be Like You,6nxWCVXbOlEVRexSbLsTer,Flume,3zXR5GOXPq0Uc7tWC9fO3X,233337,2016-05-27,0,0.494,0.559,0,-5.445,1,0.0565,0.436,0.0,0.164,0.264,119.247
1FUViuNSldssMIawrOXF2i,I Got You,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,6IZNCnM8eo8T67i65FrbGA,191811,2016-10-28,53,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99
2dOTkLZFbpNXrhc24CnTFd,Titanium (feat. Sia),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,1fAn5gw4Q5HN8Wpx2neYd2,245040,2011-08-24,64,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062
2MHCiOohBZEQuLgDTPvSzF,Love on Me,4sTQVOfp9vEMCemLw50sbu,Galantis,2bnkh4EIAqmqJTKRZjwfz8,205920,2016-09-30,56,0.562,0.906,4,-2.085,1,0.0758,0.105,0.0,0.145,0.674,124.146
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,76FXHQhTuT4QMIxfL09gX8,258342,2012-10-09,82,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078
5hEM0JchdVzQ5PwvSfITeX,Me llamas (feat. Maluma) - Remix,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,2mqj8lMnZRYR5hapcNVpRq,210322,2016-12-02,71,0.76,0.838,7,-3.828,0,0.0529,0.547,1.3e-06,0.0664,0.745,93.05
04CttTezSnv71USiiG9mIo,Lighthouse - Andrelli Remix,3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,4ywy3ahNM8FMH99Ueuf9ZA,218446,2016-11-11,52,0.595,0.662,11,-6.858,0,0.0362,0.0178,0.0,0.0804,0.417,96.053
1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,281560,2013,65,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
3b0EOvScbZUc0qJx0E1L2z,I Want You Back,2iE18Oxc8YSumAU232n4rW,The Jackson 5,16TNmWWPXkuaXqNBmPYHp9,176333,1969-12-18,0,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68e-05,0.366,0.887,98.359
3E2Zh20GDCR9B1EYjfXWyv,Weak,6s22t5Y3prQHyaHWUN1R1C,AJR,7LACXphpLTluKLFqHIZ1Qq,201160,2017-06-09,0,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,5wKylB0Zwnxz046O7po25D,206880,2015-04-13,0,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882
0utlOiJy2weVl9WTkcEWHy,Neighbors,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,3CCnGldVQ90c26aFATC1PW,216520,2016-12-09,75,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97
02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,5Hq4LcmCQ6BP3kM8J5lgga,260004,2016-06-03,0,0.608,0.174,1,-8.796,1,0.0332,0.851,1.92e-05,0.0855,0.193,112.175
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),4qBgvVog0wzW75IQ48mU7v,KYLE,15qLmAABocTCRBSbWWqL7K,253106,2016-12-02,72,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016
2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),4PVn1b2WnnXdq80C7uaZLZ,Nause,1B0jux6nCrSuez1iPS7tUJ,195428,2016-08-26,49,0.811,0.801,9,-6.0,0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055
2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,6sbZYwwQB15bt5TgkPFAdb,151666,1967-08-29,0,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,224030,2017-03-17,69,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153
6WhzFzROw3aq3rPWjgYlxr,Gold,4u5smJBskI6Adzv08PuiUP,Kiiara,4sbZHOW6I2LTTjlRJbhVtA,225882,2015-10-26,55,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),1RyvyyTE3xzB2ZywiAwp0i,Future,3jJKDKdlwRS584zUlHV2Ly,313546,2016-04-13,75,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961
1AkTW13ysu0AJrwuM6UY0I,Gyal You A Party Animal - Remix,5sK8BsvyDl4TFA6KaBf8or,Charly Black,39agL2qpWxSsgfeNuXqJ2N,224320,2016-10-07,0,0.723,0.889,0,-4.017,1,0.0939,0.0673,0.0,0.363,0.701,101.032
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,63,0.634,0.525,0,-8.968,1,0.47,0.0705,0.0,0.0729,0.49,130.271
5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,2dBgWXp41imu2zBNv9oFxZ,198706,2017-01-20,71,0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013
6RsWqX8zABZLhZydXxEFOm,Can't Feel My Face,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,28ZKQMoNBB0etKXZ97G2SN,213520,2015-08-28,0,0.702,0.77,9,-5.416,0,0.0482,0.124,0.0,0.103,0.593,107.951
2aksifNn5ph8igDOkPBA02,Love On The Brain,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,3Q149ZH46Z0f3oDR7vlDYV,224000,2016-01-28,0,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006
1pWYnQIlqxTh5bxuPmTG4E,Desde Esa Noche (feat. Maluma),23wEWD21D4TPYiJugoXmYb,Thalia,4hQcPgUoOykA7IzS6av6ox,227693,2016-05-06,67,0.78,0.929,11,-0.739,0,0.0532,0.171,0.0,0.0677,0.837,95.012
37F0uwRSrdzkBiuj0D5UHI,Reminder,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2ODvWsOgouMbaA5xf0RkJe,218880,2016-11-25,75,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053
0JoHqmlqE0W0i9prt6kcHR,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",1r4hJ1h58CWwUQe3MxPuau,Maluma,0bXEsNAuMFPap5TjtUzvK8,278106,2016-10-07,70,0.772,0.547,6,-6.373,0,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099
6Knv6wdA0luoMUuuoYi2i1,My House,0jnsk9HBra6NMjO2oANoPY,Flo Rida,5lkNnHVlnCCCV304t89wOH,192190,2015-04-07,77,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,7viNUmZZ8ztn2UB4XB3jIL,292986,2014-12-09,11,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45
25khomWgBVamSdKw7hzm3l,The Hills,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,28ZKQMoNBB0etKXZ97G2SN,242253,2015-08-28,0,0.356,0.567,0,-7.011,0,0.0798,0.0861,0.0,0.137,0.109,135.553
6mapJIPnQ23RTAevUoE0DL,Swang,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,5v6iBhIlflzR9rEd1LAMbd,208120,2016-08-12,77,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,2yuTRGIackbcReLUXOYBqU,209413,1978-11-10,82,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295
0lmdsH1MIoLsMymnNpd6HU,Let Me Hold You (Turn Me On),1b4DN8Vj0dnj5cceMFsRYN,Dante Klein,2vRv7sF64RBtZwynCJh4K2,163841,2016-07-01,0,0.68,0.774,1,-3.136,0,0.0697,0.101,0.0,0.113,0.331,102.949
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,3vLaOYCNCzngDf8QdBg2V1,269666,2015-01-12,83,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),2cy1zPcrFcXAJTP0APWewL,Gente De Zona,2HXRjHb2nbLJa5r70FBtdT,203160,2016-04-22,75,0.616,0.989,9,-1.698,0,0.0483,0.166,0.0,0.172,0.902,95.036
4sQMalN597HdggTu196aL0,Say It (feat. Tove Lo),6nxWCVXbOlEVRexSbLsTer,Flume,6VHCF8ykDo3STafE5JfMAs,262521,2016-05-27,0,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963
6gBFPUFcJLzWGx4lenP6h2,goosebumps,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,42WVQWuf1teDysXiOupIZt,243836,2016-09-16,85,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,206693,2016-11-17,84,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066
7zTx8ePYAmPFQuxP3xlXZn,Light,0jNDKefhfSbLR9sFvcPLHo,San Holo,1ryx7dR65CbJgeJys4gFiL,239853,2017-06-23,0,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088
6AGON2BGdPmPMJGiiNuuwl,Immortal,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,3CCnGldVQ90c26aFATC1PW,201666,2016-12-09,65,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039
1lxswgIpzV6HhENRvkflES,Chillax (feat. Ky-Mani Marley),329e4yvIujISKGKz1BZZbO,Farruko,1zFp5Q3Dgo8wmKsmfZ23QX,197840,2015-10-23,69,0.827,0.646,1,-4.727,0,0.0766,0.0724,0.0,0.247,0.512,92.057
2s76aKBWKShlwPC4xTtEEE,Wake Up Where You Are,05o1zW8b6PV6rEquXr74sB,State of Sound,2F5kVjsgGY1pYzJ1SrSEWo,207306,2016-09-30,49,0.706,0.674,9,-6.977,1,0.0337,0.11,0.000626,0.0784,0.545,113.956
4PdJSsESm34djLfBde9Pr2,Would I Lie to You - Radio Edit,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,1o9FV0S0KY1kqmYsacy4j8,197647,2016-09-30,63,0.671,0.826,7,-5.766,0,0.309,0.00718,0.0,0.631,0.774,123.986
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,36jaGQtMj5UWD0eO1fCVdD,Joel Adams,2SF8Wbc61u8hlQkZYGVCnx,210580,2015-11-06,72,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264
36YCdzT57us0LhDmCYtrNE,Rockin’,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2ODvWsOgouMbaA5xf0RkJe,232880,2016-11-25,70,0.738,0.885,9,-5.547,0,0.206,0.0133,0.0,0.0821,0.752,112.878
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,5XyJzEROSmup2TcWmVjTIt,219043,2015-09-25,77,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,3cfAM8b8KqJRoIzt3zLKqw,258266,2015-12-04,85,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
0OwX5aROoW1Iip8FV51Efg,Alarm,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,2Z3HQO6NL3812mnNj7htXv,205593,2016-05-20,60,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928
4QdovcM8j50QPlyR7tH4xe,You & Me,3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,07BmX119kPbbYsZPzISvqw,218480,2016-08-05,0,0.693,0.65,1,-8.376,1,0.192,0.0398,0.0,0.186,0.663,85.026
3cFsmM51N5zMAuu1nNY4Tw,No Lie,3Isy6kedDrgPYoTS1dazA9,Sean Paul,0ReJx3ifOevdUt2fXXvgDG,221176,2016-11-18,0,0.741,0.891,7,-2.824,1,0.119,0.0437,0.0,0.256,0.449,102.002
7AtlMCIauSQZqiXSlbBPW6,Bobo,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2LYwooMTH1iJeBvWyXXWUf,209426,2016-06-24,0,0.729,0.888,10,-2.864,1,0.122,0.117,1.55e-05,0.125,0.8,177.908
2FiSTH0GYpIioUgjfzMIja,Stay (feat. Maty Noyes),23fqKkggKUBHNkbKtXEls4,Kygo,0uMIzWh1uEpHEBell4rlF8,239465,2016-05-13,62,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027
78sr3ogs4UzITcCNbXM9cM,Used to This (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,Future,17FBoXK1NU2rvJBbzdzw0r,180520,2017-06-30,53,0.618,0.727,3,-7.224,0,0.208,0.0312,0.0,0.196,0.401,164.992
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),5he5w2lnU9x7JFhnwcekXX,Skrillex,3W6iNTF9ajh2btsyxslpCY,215510,2016-07-22,68,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268
5dKyZWlgjWw1oJgLa4GCZD,Cool Girl,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,2cX9e3renOX5bUQEXWFrJr,199179,2016-10-28,0,0.671,0.71,9,-6.997,0,0.109,0.335,4.76e-06,0.074,0.233,102.022
7of1slAJIWrXxP8ikAHxje,Miss You,0lzV2CiahHRiGd6qpADtPS,James Hersey,6QT2knKzexAVm4WAnn0q3J,206099,2017-05-05,0,0.88,0.605,5,-7.639,0,0.0531,0.104,0.00488,0.106,0.626,120.017
2LBqCSwhJGcFQeTHMVGwy3,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4AdZV63ycxFLF6Hcol0QnB,260253,2016-11-24,87,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",7dGJo4pcD2V6oG8kP0tJRR,Eminem,5qENHeCSlwWpEzb25peRmQ,326466,2005-12-06,77,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374
1kusepF3AacIEtUTYrw4GV,Paper Planes,0QJIPDAEDILuo8AIq3pMuU,M.I.A.,1Lymt1abGCr3J06bbnmWca,203760,2007-01-01,30,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247
13HVjjWUZFaWilh2QUJKsP,Let It Go,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,260533,2014-12-15,71,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
19a3JfW8BQwqHWUMbcqSx8,Famous,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7gsWAHLeT0w7es6FofOXk1,196040,2016-06-10,74,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935
26hcyzSE154xMZCbFdtInA,Taped Up Heart (feat. Clara Mae),0DdDnziut7wOo6cAYWVZC5,KREAM,1C6fjPZ5GvFi1duyokC0WR,218506,2016-10-14,44,0.675,0.937,0,-3.525,0,0.0509,0.152,0.0,0.154,0.567,103.961
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,256533,2016-12-09,78,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098
1sTUEdVO85YU8Ymk2jeAls,Oh Lord,0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,5r9Mh12IbJnTG6OqI0H4Xj,214744,2016-09-16,0,0.273,0.794,7,-6.644,0,0.0675,0.0217,0.0,0.0616,0.377,95.902
